string_idx,string_name,string_name_x,string_name_y,string_box_idx,CB_name,Phase,string_num,string_box_v1_x,string_box_v1_y,string_box_v2_x,string_box_v2_y,string_box_v3_x,string_box_v3_y,string_box_v4_x,string_box_v4_y,num_modules,module_layout,dist_btw_v0_v1,dist_btw_v1_v2,num_module_along_x,num_module_along_y
0,1-7-NB02-1,4272.57493171066,2466.64378477219,0,0,0,0,4285.01714963832,2467.00895075981,4260.132713783,2467.00895075981,4260.132713783,2466.27861878458,4285.01714963832,2466.27861878457,11,L,24.884,0.73,11,1
0,1-7-NB02-1,4272.57493171066,2465.86531807498,1,0,0,0,4285.01714963832,2466.23048406259,4260.132713783,2466.23048406259,4260.132713783,2465.50015208736,4285.01714963832,2465.50015208736,11,L,24.884,0.73,11,1
1,1-7-NB02-2,4272.57493171066,2465.08685137776,0,0,0,0,4285.01714963832,2465.45201736538,4260.132713783,2465.45201736538,4260.132713783,2464.72168539014,4285.01714963832,2464.72168539014,11,L,24.884,0.73,11,1
1,1-7-NB02-2,4272.57493171066,2464.30838468054,1,0,0,0,4285.01714963832,2464.67355066816,4260.132713783,2464.67355066816,4260.132713783,2463.94321869293,4285.01714963832,2463.94321869293,11,L,24.884,0.73,11,1
2,1-7-NB02-9,4221.99130973467,2450.31524437593,0,0,0,0,4234.43352766232,2450.68041036354,4209.54909180701,2450.68041036354,4209.54909180701,2449.95007838831,4234.43352766232,2449.95007838831,11,L,24.884,0.73,11,1
2,1-7-NB02-9,4221.99130973467,2449.53677767871,1,0,0,0,4234.43352766232,2449.90194366633,4209.54909180701,2449.90194366633,4209.54909180701,2449.17161169109,4234.43352766232,2449.17161169109,11,L,24.884,0.73,11,1
3,1-7-NB02-10,4221.99130973467,2448.7583109815,0,0,0,0,4234.43352766232,2449.12347696911,4209.54909180701,2449.12347696911,4209.54909180701,2448.39314499388,4234.43352766232,2448.39314499388,11,L,24.884,0.73,11,1
3,1-7-NB02-10,4221.99130973467,2447.97984428428,1,0,0,0,4234.43352766233,2448.3450102719,4209.54909180701,2448.3450102719,4209.54909180701,2447.61467829666,4234.43352766232,2447.61467829666,11,L,24.884,0.73,11,1
4,1-7-NB02-11,4247.24565896025,2450.2520288183,0,0,0,0,4259.68787688791,2450.61719480592,4234.80344103259,2450.61719480592,4234.80344103259,2449.88686283069,4259.68787688791,2449.88686283069,11,L,24.884,0.73,11,1
4,1-7-NB02-11,4247.24565896025,2449.47356212109,1,0,0,0,4259.6878768879,2449.8387281087,4234.80344103259,2449.8387281087,4234.80344103259,2449.10839613347,4259.6878768879,2449.10839613347,11,L,24.884,0.73,11,1
5,1-7-NB02-12,4247.24565896025,2448.69509542387,0,0,0,0,4259.6878768879,2449.06026141149,4234.80344103259,2449.06026141149,4234.80344103259,2448.32992943626,4259.6878768879,2448.32992943626,11,L,24.884,0.73,11,1
5,1-7-NB02-12,4247.24565896025,2447.91662872666,1,0,0,0,4259.6878768879,2448.28179471427,4234.80344103259,2448.28179471427,4234.80344103259,2447.55146273904,4259.6878768879,2447.55146273904,11,L,24.884,0.73,11,1
6,1-7-NB02-13,4272.50000818583,2450.18881326068,0,0,0,0,4284.94222611349,2450.5539792483,4260.05779025817,2450.5539792483,4260.05779025817,2449.82364727306,4284.94222611349,2449.82364727306,11,L,24.884,0.73,11,1
6,1-7-NB02-13,4272.50000818583,2449.41034656346,1,0,0,0,4284.94222611349,2449.77551255108,4260.05779025817,2449.77551255108,4260.05779025817,2449.04518057585,4284.94222611349,2449.04518057585,11,L,24.884,0.73,11,1
7,1-7-NB02-14,4272.50000818583,2448.63187986625,0,0,0,0,4284.94222611349,2448.99704585387,4260.05779025817,2448.99704585387,4260.05779025817,2448.26671387863,4284.94222611349,2448.26671387863,11,L,24.884,0.73,11,1
7,1-7-NB02-14,4272.50000818583,2447.85341316903,1,0,0,0,4284.94222611349,2448.21857915665,4260.05779025817,2448.21857915665,4260.05779025817,2447.48824718142,4284.94222611349,2447.48824718142,11,L,24.884,0.73,11,1
8,1-7-NB03-5,4221.91638620983,2433.86027286441,0,0,0,0,4234.35860413749,2434.22543885203,4209.47416828218,2434.22543885203,4209.47416828218,2433.4951068768,4234.35860413749,2433.4951068768,11,L,24.884,0.73,11,1
8,1-7-NB03-5,4221.91638620983,2433.0818061672,1,0,0,0,4234.35860413749,2433.44697215482,4209.47416828218,2433.44697215481,4209.47416828218,2432.71664017958,4234.35860413749,2432.71664017958,11,L,24.884,0.73,11,1
9,1-7-NB03-6,4221.91638620983,2432.30333946998,0,0,0,0,4234.35860413749,2432.6685054576,4209.47416828218,2432.6685054576,4209.47416828218,2431.93817348237,4234.35860413749,2431.93817348237,11,L,24.884,0.73,11,1
9,1-7-NB03-6,4221.91638620983,2431.52487277277,1,0,0,0,4234.35860413749,2431.89003876038,4209.47416828218,2431.89003876038,4209.47416828218,2431.15970678515,4234.35860413749,2431.15970678515,11,L,24.884,0.73,11,1
10,1-7-NB03-7,4247.17073543541,2433.79705730679,0,0,0,0,4259.61295336307,2434.16222329441,4234.72851750775,2434.16222329441,4234.72851750775,2433.43189131917,4259.61295336307,2433.43189131917,11,L,24.884,0.73,11,1
10,1-7-NB03-7,4247.17073543541,2433.01859060957,1,0,0,0,4259.61295336307,2433.38375659719,4234.72851750775,2433.38375659719,4234.72851750775,2432.65342462196,4259.61295336307,2432.65342462196,11,L,24.884,0.73,11,1
11,1-7-NB03-8,4247.17073543541,2432.24012391236,0,0,0,0,4259.61295336307,2432.60528989998,4234.72851750775,2432.60528989998,4234.72851750775,2431.87495792474,4259.61295336307,2431.87495792474,11,L,24.884,0.73,11,1
11,1-7-NB03-8,4247.17073543541,2431.46165721514,1,0,0,0,4259.61295336307,2431.82682320276,4234.72851750775,2431.82682320276,4234.72851750775,2431.09649122753,4259.61295336307,2431.09649122753,11,L,24.884,0.73,11,1
12,1-7-NB03-9,4272.42508466099,2433.73384174917,0,0,0,0,4284.86730258865,2434.09900773678,4259.98286673333,2434.09900773678,4259.98286673333,2433.36867576155,4284.86730258865,2433.36867576155,11,L,24.884,0.73,11,1
12,1-7-NB03-9,4272.42508466099,2432.95537505195,1,0,0,0,4284.86730258865,2433.32054103957,4259.98286673334,2433.32054103957,4259.98286673333,2432.59020906434,4284.86730258865,2432.59020906433,11,L,24.884,0.73,11,1
13,1-7-NB03-10,4272.42508466099,2432.17690835474,0,0,0,0,4284.86730258865,2432.54207434235,4259.98286673333,2432.54207434235,4259.98286673333,2431.81174236712,4284.86730258865,2431.81174236712,11,L,24.884,0.73,11,1
13,1-7-NB03-10,4272.42508466099,2431.39844165752,1,0,0,0,4284.86730258865,2431.76360764514,4259.98286673333,2431.76360764514,4259.98286673333,2431.0332756699,4284.86730258865,2431.0332756699,11,L,24.884,0.73,11,1
14,1-7-NB04-1,4221.841462685,2417.4053013529,0,0,0,0,4234.28368061266,2417.77046734052,4209.39924475734,2417.77046734052,4209.39924475734,2417.04013536529,4234.28368061266,2417.04013536529,11,L,24.884,0.73,11,1
14,1-7-NB04-1,4221.841462685,2416.62683465569,1,0,0,0,4234.28368061266,2416.9920006433,4209.39924475734,2416.9920006433,4209.39924475734,2416.26166866807,4234.28368061266,2416.26166866807,11,L,24.884,0.73,11,1
15,1-7-NB04-2,4221.841462685,2415.84836795847,0,0,0,0,4234.28368061266,2416.21353394609,4209.39924475734,2416.21353394609,4209.39924475734,2415.48320197085,4234.28368061266,2415.48320197085,11,L,24.884,0.73,11,1
15,1-7-NB04-2,4221.841462685,2415.06990126125,1,0,0,0,4234.28368061266,2415.43506724887,4209.39924475734,2415.43506724887,4209.39924475734,2414.70473527364,4234.28368061266,2414.70473527364,11,L,24.884,0.73,11,1
16,1-7-NB04-3,4247.09581191058,2417.34208579528,0,0,0,0,4259.53802983824,2417.70725178289,4234.65359398292,2417.70725178289,4234.65359398292,2416.97691980766,4259.53802983824,2416.97691980766,11,L,24.884,0.73,11,1
16,1-7-NB04-3,4247.09581191058,2416.56361909806,1,0,0,0,4259.53802983824,2416.92878508568,4234.65359398292,2416.92878508568,4234.65359398292,2416.19845311044,4259.53802983824,2416.19845311045,11,L,24.884,0.73,11,1
17,1-7-NB04-4,4247.09581191058,2415.78515240085,0,0,0,0,4259.53802983824,2416.15031838846,4234.65359398292,2416.15031838846,4234.65359398292,2415.41998641323,4259.53802983823,2415.41998641323,11,L,24.884,0.73,11,1
17,1-7-NB04-4,4247.09581191058,2415.00668570363,1,0,0,0,4259.53802983824,2415.37185169125,4234.65359398292,2415.37185169125,4234.65359398292,2414.64151971601,4259.53802983824,2414.64151971601,11,L,24.884,0.73,11,1
18,1-7-NB04-11,4221.76653916016,2400.95032984139,0,0,0,0,4234.20875708782,2401.315495829,4209.32432123251,2401.31549582901,4209.32432123251,2400.58516385377,4234.20875708782,2400.58516385377,11,L,24.884,0.73,11,1
18,1-7-NB04-11,4221.76653916016,2400.17186314417,1,0,0,0,4234.20875708782,2400.53702913179,4209.32432123251,2400.53702913179,4209.32432123251,2399.80669715656,4234.20875708782,2399.80669715656,11,L,24.884,0.73,11,1
19,1-7-NB04-12,4221.76653916016,2399.39339644696,0,0,0,0,4234.20875708782,2399.75856243457,4209.32432123251,2399.75856243457,4209.32432123251,2399.02823045934,4234.20875708782,2399.02823045934,11,L,24.884,0.73,11,1
19,1-7-NB04-12,4221.76653916016,2398.61492974974,1,0,0,0,4234.20875708782,2398.98009573736,4209.32432123251,2398.98009573736,4209.32432123251,2398.24976376212,4234.20875708782,2398.24976376212,11,L,24.884,0.73,11,1
20,1-7-NB04-13,4247.02088838574,2400.88711428377,0,0,0,0,4259.4631063134,2401.25228027138,4234.57867045809,2401.25228027138,4234.57867045809,2400.52194829615,4259.4631063134,2400.52194829615,11,L,24.884,0.73,11,1
20,1-7-NB04-13,4247.02088838574,2400.10864758655,1,0,0,0,4259.4631063134,2400.47381357417,4234.57867045809,2400.47381357416,4234.57867045809,2399.74348159893,4259.4631063134,2399.74348159893,11,L,24.884,0.73,11,1
21,1-7-NB04-14,4247.02088838574,2399.33018088933,0,0,0,0,4259.4631063134,2399.69534687695,4234.57867045809,2399.69534687695,4234.57867045809,2398.96501490172,4259.4631063134,2398.96501490172,11,L,24.884,0.73,11,1
21,1-7-NB04-14,4247.02088838574,2398.55171419212,1,0,0,0,4259.4631063134,2398.91688017973,4234.57867045809,2398.91688017973,4234.57867045809,2398.1865482045,4259.4631063134,2398.1865482045,11,L,24.884,0.73,11,1
22,1-7-NB04-15,4272.27523761132,2400.82389872614,0,0,0,0,4284.71745553898,2401.18906471376,4259.83301968367,2401.18906471376,4259.83301968367,2400.45873273852,4284.71745553898,2400.45873273853,11,L,24.884,0.73,11,1
22,1-7-NB04-15,4272.27523761133,2400.04543202893,1,0,0,0,4284.71745553898,2400.41059801654,4259.83301968367,2400.41059801654,4259.83301968367,2399.68026604131,4284.71745553898,2399.68026604131,11,L,24.884,0.73,11,1
23,1-7-NB04-16,4272.27523761132,2399.26696533171,0,0,0,0,4284.71745553898,2399.63213131933,4259.83301968367,2399.63213131932,4259.83301968367,2398.90179934409,4284.71745553898,2398.90179934409,11,L,24.884,0.73,11,1
23,1-7-NB04-16,4272.27523761132,2398.48849863449,1,0,0,0,4284.71745553898,2398.85366462211,4259.83301968367,2398.85366462211,4259.83301968367,2398.12333264688,4284.71745553898,2398.12333264688,11,L,24.884,0.73,11,1
24,1-7-NB02-3,4299.60436782215,2466.43104805269,0,0,0,0,4312.04658574981,2466.79621404031,4287.16214989449,2466.79621404031,4287.16214989449,2466.06588206507,4312.04658574981,2466.06588206507,11,L,24.884,0.73,11,1
24,1-7-NB02-3,4299.60436782215,2465.65258135547,1,0,0,0,4312.04658574981,2466.01774734309,4287.16214989449,2466.01774734309,4287.16214989449,2465.28741536786,4312.04658574981,2465.28741536786,11,L,24.884,0.73,11,1
25,1-7-NB02-4,4299.60436782215,2464.87411465826,0,0,0,0,4312.04658574981,2465.23928064587,4287.16214989449,2465.23928064587,4287.16214989449,2464.50894867064,4312.04658574981,2464.50894867064,11,L,24.884,0.73,11,1
25,1-7-NB02-4,4299.60436782215,2464.09564796104,1,0,0,0,4312.04658574981,2464.46081394866,4287.16214989449,2464.46081394866,4287.16214989449,2463.73048197343,4312.04658574981,2463.73048197343,11,L,24.884,0.73,11,1
26,1-7-NB02-5,4324.85871704773,2466.36783249507,0,0,0,0,4337.30093497539,2466.73299848268,4312.41649912007,2466.73299848268,4312.41649912007,2466.00266650745,4337.30093497539,2466.00266650745,11,L,24.884,0.73,11,1
26,1-7-NB02-5,4324.85871704773,2465.58936579785,1,0,0,0,4337.30093497539,2465.95453178547,4312.41649912007,2465.95453178547,4312.41649912007,2465.22419981023,4337.30093497539,2465.22419981023,11,L,24.884,0.73,11,1
27,1-7-NB02-6,4324.85871704773,2464.81089910063,0,0,0,0,4337.30093497539,2465.17606508825,4312.41649912007,2465.17606508825,4312.41649912007,2464.44573311302,4337.30093497539,2464.44573311302,11,L,24.884,0.73,11,1
27,1-7-NB02-6,4324.85871704773,2464.03243240342,1,0,0,0,4337.30093497539,2464.39759839103,4312.41649912007,2464.39759839103,4312.41649912007,2463.6672664158,4337.30093497539,2463.6672664158,11,L,24.884,0.73,11,1
28,1-7-NB02-7,4350.11306627331,2466.30461693744,0,0,0,0,4362.55528420097,2466.66978292506,4337.67084834565,2466.66978292506,4337.67084834565,2465.93945094982,4362.55528420097,2465.93945094983,11,L,24.884,0.73,11,1
28,1-7-NB02-7,4350.11306627331,2465.52615024023,1,0,0,0,4362.55528420097,2465.89131622784,4337.67084834565,2465.89131622784,4337.67084834565,2465.16098425261,4362.55528420097,2465.16098425261,11,L,24.884,0.73,11,1
29,1-7-NB02-8,4350.11306627331,2464.74768354301,0,0,0,0,4362.55528420097,2465.11284953063,4337.67084834565,2465.11284953063,4337.67084834565,2464.38251755539,4362.55528420097,2464.38251755539,11,L,24.884,0.73,11,1
29,1-7-NB02-8,4350.11306627331,2463.96921684579,1,0,0,0,4362.55528420097,2464.33438283341,4337.67084834565,2464.33438283341,4337.67084834565,2463.60405085818,4362.55528420097,2463.60405085818,11,L,24.884,0.73,11,1
30,1-7-NB02-15,4299.60996337654,2450.01720320361,0,0,0,0,4312.0521813042,2450.38236919123,4287.16774544888,2450.38236919122,4287.16774544888,2449.65203721599,4312.0521813042,2449.65203721599,11,L,24.884,0.73,11,1
30,1-7-NB02-15,4299.60996337654,2449.23873650639,1,0,0,0,4312.05218130419,2449.60390249401,4287.16774544888,2449.60390249401,4287.16774544888,2448.87357051878,4312.0521813042,2448.87357051878,11,L,24.884,0.73,11,1
31,1-7-NB02-16,4299.60996337654,2448.46026980918,0,0,0,0,4312.0521813042,2448.82543579679,4287.16774544888,2448.82543579679,4287.16774544888,2448.09510382156,4312.0521813042,2448.09510382156,11,L,24.884,0.73,11,1
31,1-7-NB02-16,4299.60996337654,2447.68180311196,1,0,0,0,4312.0521813042,2448.04696909958,4287.16774544888,2448.04696909958,4287.16774544888,2447.31663712434,4312.05218130419,2447.31663712434,11,L,24.884,0.73,11,1
32,1-7-NB03-1,4324.86431260212,2449.95398764599,0,0,0,0,4337.30653052978,2450.3191536336,4312.42209467446,2450.3191536336,4312.42209467446,2449.58882165837,4337.30653052978,2449.58882165837,11,L,24.884,0.73,11,1
32,1-7-NB03-1,4324.86431260212,2449.17552094877,1,0,0,0,4337.30653052978,2449.54068693639,4312.42209467446,2449.54068693639,4312.42209467446,2448.81035496115,4337.30653052978,2448.81035496115,11,L,24.884,0.73,11,1
33,1-7-NB03-2,4324.86431260212,2448.39705425155,0,0,0,0,4337.30653052978,2448.76222023917,4312.42209467446,2448.76222023917,4312.42209467446,2448.03188826394,4337.30653052978,2448.03188826394,11,L,24.884,0.73,11,1
33,1-7-NB03-2,4324.86431260212,2447.61858755434,1,0,0,0,4337.30653052978,2447.98375354195,4312.42209467446,2447.98375354195,4312.42209467446,2447.25342156672,4337.30653052978,2447.25342156672,11,L,24.884,0.73,11,1
34,1-7-NB03-3,4350.1186618277,2449.89077208836,0,0,0,0,4362.56087975536,2450.25593807598,4337.67644390004,2450.25593807598,4337.67644390004,2449.52560610074,4362.56087975536,2449.52560610075,11,L,24.884,0.73,11,1
34,1-7-NB03-3,4350.1186618277,2449.11230539115,1,0,0,0,4362.56087975536,2449.47747137876,4337.67644390004,2449.47747137876,4337.67644390004,2448.74713940353,4362.56087975536,2448.74713940353,11,L,24.884,0.73,11,1
35,1-7-NB03-4,4350.1186618277,2448.33383869393,0,0,0,0,4362.56087975536,2448.69900468155,4337.67644390004,2448.69900468155,4337.67644390004,2447.96867270631,4362.56087975536,2447.96867270631,11,L,24.884,0.73,11,1
35,1-7-NB03-4,4350.1186618277,2447.55537199671,1,0,0,0,4362.56087975536,2447.92053798433,4337.67644390004,2447.92053798433,4337.67644390004,2447.1902060091,4362.56087975536,2447.1902060091,11,L,24.884,0.73,11,1
36,1-7-NB03-11,4299.54604128067,2433.57521487726,0,0,0,0,4311.98825920833,2433.94038086488,4287.10382335301,2433.94038086488,4287.10382335301,2433.21004888964,4311.98825920833,2433.21004888964,11,L,24.884,0.73,11,1
36,1-7-NB03-11,4299.54604128067,2432.79674818004,1,0,0,0,4311.98825920833,2433.16191416766,4287.10382335302,2433.16191416766,4287.10382335302,2432.43158219243,4311.98825920833,2432.43158219243,11,L,24.884,0.73,11,1
37,1-7-NB03-12,4299.54604128067,2432.01828148283,0,0,0,0,4311.98825920833,2432.38344747044,4287.10382335301,2432.38344747045,4287.10382335301,2431.65311549521,4311.98825920833,2431.65311549521,11,L,24.884,0.73,11,1
37,1-7-NB03-12,4299.54604128067,2431.23981478561,1,0,0,0,4311.98825920833,2431.60498077323,4287.10382335302,2431.60498077323,4287.10382335302,2430.874648798,4311.98825920833,2430.874648798,11,L,24.884,0.73,11,1
38,1-7-NB03-13,4324.80039050625,2433.51199931964,0,0,0,0,4337.24260843391,2433.87716530725,4312.35817257859,2433.87716530725,4312.35817257859,2433.14683333202,4337.24260843391,2433.14683333202,11,L,24.884,0.73,11,1
38,1-7-NB03-13,4324.80039050625,2432.73353262242,1,0,0,0,4337.24260843391,2433.09869861004,4312.3581725786,2433.09869861004,4312.3581725786,2432.36836663481,4337.24260843391,2432.36836663481,11,L,24.884,0.73,11,1
39,1-7-NB03-14,4324.80039050625,2431.9550659252,0,0,0,0,4337.24260843391,2432.32023191282,4312.3581725786,2432.32023191282,4312.3581725786,2431.58989993759,4337.24260843391,2431.58989993759,11,L,24.884,0.73,11,1
39,1-7-NB03-14,4324.80039050625,2431.17659922799,1,0,0,0,4337.24260843391,2431.5417652156,4312.3581725786,2431.54176521561,4312.3581725786,2430.81143324037,4337.24260843391,2430.81143324037,11,L,24.884,0.73,11,1
40,1-7-NB03-15,4350.05473973184,2433.44878376201,0,0,0,0,4362.49695765949,2433.81394974963,4337.61252180418,2433.81394974963,4337.61252180418,2433.0836177744,4362.49695765949,2433.0836177744,11,L,24.884,0.73,11,1
40,1-7-NB03-15,4350.05473973183,2432.6703170648,1,0,0,0,4362.49695765949,2433.03548305241,4337.61252180418,2433.03548305241,4337.61252180418,2432.30515107718,4362.49695765949,2432.30515107718,11,L,24.884,0.73,11,1
41,1-7-NB03-16,4350.05473973184,2431.89185036758,0,0,0,0,4362.49695765949,2432.2570163552,4337.61252180418,2432.2570163552,4337.61252180418,2431.52668437997,4362.49695765949,2431.52668437997,11,L,24.884,0.73,11,1
41,1-7-NB03-16,4350.05473973183,2431.11338367037,1,0,0,0,4362.49695765949,2431.47854965798,4337.61252180418,2431.47854965798,4337.61252180418,2430.74821768275,4362.49695765949,2430.74821768275,11,L,24.884,0.73,11,1
42,1-7-NB04-5,4299.39907104144,2417.1682509574,0,0,0,0,4311.8412889691,2417.53341694501,4286.95685311378,2417.53341694501,4286.95685311378,2416.80308496978,4311.8412889691,2416.80308496978,11,L,24.884,0.73,11,1
42,1-7-NB04-5,4299.39907104144,2416.38978426018,1,0,0,0,4311.8412889691,2416.7549502478,4286.95685311379,2416.7549502478,4286.95685311379,2416.02461827257,4311.8412889691,2416.02461827257,11,L,24.884,0.73,11,1
43,1-7-NB04-6,4299.39907104144,2415.61131756297,0,0,0,0,4311.8412889691,2415.97648355058,4286.95685311379,2415.97648355058,4286.95685311378,2415.24615157535,4311.8412889691,2415.24615157535,11,L,24.884,0.73,11,1
43,1-7-NB04-6,4299.39907104144,2414.83285086575,1,0,0,0,4311.8412889691,2415.19801685337,4286.95685311378,2415.19801685337,4286.95685311378,2414.46768487813,4311.8412889691,2414.46768487813,11,L,24.884,0.73,11,1
44,1-7-NB04-7,4324.744498189,2417.09103517195,0,0,0,0,4337.18671611665,2417.45620115957,4312.30228026134,2417.45620115957,4312.30228026134,2416.72586918434,4337.18671611665,2416.72586918434,11,L,24.884,0.73,11,1
44,1-7-NB04-7,4324.74449818899,2416.31256847474,1,0,0,0,4337.18671611665,2416.67773446235,4312.30228026134,2416.67773446235,4312.30228026134,2415.94740248712,4337.18671611665,2415.94740248712,11,L,24.884,0.73,11,1
45,1-7-NB04-8,4324.744498189,2415.53410177752,0,0,0,0,4337.18671611665,2415.89926776514,4312.30228026134,2415.89926776514,4312.30228026134,2415.16893578991,4337.18671611665,2415.1689357899,11,L,24.884,0.73,11,1
45,1-7-NB04-8,4324.74449818899,2414.75563508031,1,0,0,0,4337.18671611665,2415.12080106792,4312.30228026134,2415.12080106792,4312.30228026134,2414.39046909269,4337.18671611665,2414.39046909269,11,L,24.884,0.73,11,1
46,1-7-NB04-9,4350.03352720645,2417.00282261278,0,0,0,0,4362.47574513411,2417.3679886004,4337.59130927879,2417.3679886004,4337.59130927879,2416.63765662517,4362.47574513411,2416.63765662517,11,L,24.884,0.73,11,1
46,1-7-NB04-9,4350.03352720645,2416.22435591557,1,0,0,0,4362.47574513411,2416.58952190318,4337.59130927879,2416.58952190318,4337.59130927879,2415.85918992795,4362.47574513411,2415.85918992795,11,L,24.884,0.73,11,1
47,1-7-NB04-10,4350.03352720645,2415.44588921835,0,0,0,0,4362.47574513411,2415.81105520597,4337.59130927879,2415.81105520597,4337.59130927879,2415.08072323073,4362.47574513411,2415.08072323073,11,L,24.884,0.73,11,1
47,1-7-NB04-10,4350.03352720645,2414.66742252113,1,0,0,0,4362.47574513411,2415.03258850875,4337.59130927879,2415.03258850875,4337.59130927879,2414.30225653352,4362.47574513411,2414.30225653352,11,L,24.884,0.73,11,1
